"TIME","GEO","SEX","UNIT","Value"
"2020W30","United Kingdom","Total","Number","10 152"
"2020W30","United Kingdom","Males","Number","5 104"
"2020W30","United Kingdom","Females","Number","5 048"
"2020W30","Iceland","Total","Number","35"
"2020W30","Iceland","Males","Number","19"
"2020W30","Iceland","Females","Number","16"
"2020W30","Liechtenstein","Total","Number","3"
"2020W30","Liechtenstein","Males","Number","1"
"2020W30","Liechtenstein","Females","Number","2"
"2020W30","Norway","Total","Number","729"
"2020W30","Norway","Males","Number","365"
"2020W30","Norway","Females","Number","364"
"2020W30","Switzerland","Total","Number","1 151"
"2020W30","Switzerland","Males","Number","565"
"2020W30","Switzerland","Females","Number","586"
"2020W30","Montenegro","Total","Number","155"
"2020W30","Montenegro","Males","Number","88"
"2020W30","Montenegro","Females","Number","67"
"2020W30","Albania","Total","Number","462"
"2020W30","Albania","Males","Number","257"
"2020W30","Albania","Females","Number","205"
"2020W30","Serbia","Total","Number","2 276"
"2020W30","Serbia","Males","Number","1 248"
"2020W30","Serbia","Females","Number","1 028"
"2020W30","Andorra","Total","Number",":"
"2020W30","Andorra","Males","Number",":"
"2020W30","Andorra","Females","Number",":"
"2020W30","Armenia","Total","Number","648"
"2020W30","Armenia","Males","Number","318"
"2020W30","Armenia","Females","Number","330"
"2020W30","Georgia","Total","Number",":"
"2020W30","Georgia","Males","Number",":"
"2020W30","Georgia","Females","Number",":"
"2020W31","Belgium","Total","Number","1 942"
"2020W31","Belgium","Males","Number","928"
"2020W31","Belgium","Females","Number","1 014"
"2020W31","Bulgaria","Total","Number","2 153"
"2020W31","Bulgaria","Males","Number","1 120"
"2020W31","Bulgaria","Females","Number","1 033"
"2020W31","Czechia","Total","Number","2 221"
"2020W31","Czechia","Males","Number","1 130"
"2020W31","Czechia","Females","Number","1 091"
"2020W31","Denmark","Total","Number","983"
"2020W31","Denmark","Males","Number","494"
"2020W31","Denmark","Females","Number","489"
"2020W31","Germany (until 1990 former territory of the FRG)","Total","Number","17 385"
"2020W31","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W31","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W31","Estonia","Total","Number","306"
"2020W31","Estonia","Males","Number","143"
"2020W31","Estonia","Females","Number","163"
"2020W31","Greece","Total","Number","2 714"
"2020W31","Greece","Males","Number","1 301"
"2020W31","Greece","Females","Number","1 413"
"2020W31","Spain","Total","Number","8 643"
"2020W31","Spain","Males","Number","4 173"
"2020W31","Spain","Females","Number","4 471"
"2020W31","France","Total","Number","11 137"
"2020W31","France","Males","Number","5 612"
"2020W31","France","Females","Number","5 525"
"2020W31","Croatia","Total","Number","1 060"
"2020W31","Croatia","Males","Number","536"
"2020W31","Croatia","Females","Number","524"
"2020W31","Italy","Total","Number","12 654"
"2020W31","Italy","Males","Number","5 978"
"2020W31","Italy","Females","Number","6 676"
"2020W31","Cyprus","Total","Number","107"
"2020W31","Cyprus","Males","Number","56"
"2020W31","Cyprus","Females","Number","51"
"2020W31","Latvia","Total","Number","499"
"2020W31","Latvia","Males","Number","245"
"2020W31","Latvia","Females","Number","254"
"2020W31","Lithuania","Total","Number","713"
"2020W31","Lithuania","Males","Number","348"
"2020W31","Lithuania","Females","Number","365"
"2020W31","Luxembourg","Total","Number","89"
"2020W31","Luxembourg","Males","Number","37"
"2020W31","Luxembourg","Females","Number","52"
"2020W31","Hungary","Total","Number","2 357"
"2020W31","Hungary","Males","Number","1 126"
"2020W31","Hungary","Females","Number","1 231"
"2020W31","Malta","Total","Number","64"
"2020W31","Malta","Males","Number","36"
"2020W31","Malta","Females","Number","28"
"2020W31","Netherlands","Total","Number","2 668"
"2020W31","Netherlands","Males","Number","1 300"
"2020W31","Netherlands","Females","Number","1 368"
"2020W31","Austria","Total","Number","1 527"
"2020W31","Austria","Males","Number","735"
"2020W31","Austria","Females","Number","792"
"2020W31","Poland","Total","Number","7 785"
"2020W31","Poland","Males","Number","4 078"
"2020W31","Poland","Females","Number","3 707"
"2020W31","Portugal","Total","Number","2 203"
"2020W31","Portugal","Males","Number","1 018"
"2020W31","Portugal","Females","Number","1 185"
"2020W31","Romania","Total","Number","5 551"
"2020W31","Romania","Males","Number","2 957"
"2020W31","Romania","Females","Number","2 594"
"2020W31","Slovenia","Total","Number","386"
"2020W31","Slovenia","Males","Number","180"
"2020W31","Slovenia","Females","Number","206"
"2020W31","Slovakia","Total","Number","980"
"2020W31","Slovakia","Males","Number","496"
"2020W31","Slovakia","Females","Number","484"
"2020W31","Finland","Total","Number","982"
"2020W31","Finland","Males","Number","512"
"2020W31","Finland","Females","Number","470"
"2020W31","Sweden","Total","Number","1 546"
"2020W31","Sweden","Males","Number","763"
"2020W31","Sweden","Females","Number","783"
"2020W31","United Kingdom","Total","Number","10 253"
"2020W31","United Kingdom","Males","Number","5 210"
"2020W31","United Kingdom","Females","Number","5 043"
"2020W31","Iceland","Total","Number","35"
"2020W31","Iceland","Males","Number","20"
"2020W31","Iceland","Females","Number","15"
"2020W31","Liechtenstein","Total","Number","5"
"2020W31","Liechtenstein","Males","Number","2"
"2020W31","Liechtenstein","Females","Number","3"
"2020W31","Norway","Total","Number","745"
"2020W31","Norway","Males","Number","363"
"2020W31","Norway","Females","Number","382"
"2020W31","Switzerland","Total","Number","1 265"
"2020W31","Switzerland","Males","Number","608"
"2020W31","Switzerland","Females","Number","657"
"2020W31","Montenegro","Total","Number","150"
"2020W31","Montenegro","Males","Number","89"
"2020W31","Montenegro","Females","Number","61"
"2020W31","Albania","Total","Number","578"
"2020W31","Albania","Males","Number","339"
"2020W31","Albania","Females","Number","239"
"2020W31","Serbia","Total","Number","2 203"
"2020W31","Serbia","Males","Number","1 218"
"2020W31","Serbia","Females","Number","985"
"2020W31","Andorra","Total","Number",":"
"2020W31","Andorra","Males","Number",":"
"2020W31","Andorra","Females","Number",":"
"2020W31","Armenia","Total","Number","560"
"2020W31","Armenia","Males","Number","273"
"2020W31","Armenia","Females","Number","287"
"2020W31","Georgia","Total","Number",":"
"2020W31","Georgia","Males","Number",":"
"2020W31","Georgia","Females","Number",":"
"2020W32","Belgium","Total","Number","2 031"
"2020W32","Belgium","Males","Number","987"
"2020W32","Belgium","Females","Number","1 044"
"2020W32","Bulgaria","Total","Number","2 058"
"2020W32","Bulgaria","Males","Number","1 110"
"2020W32","Bulgaria","Females","Number","948"
"2020W32","Czechia","Total","Number","2 154"
"2020W32","Czechia","Males","Number","1 045"
"2020W32","Czechia","Females","Number","1 109"
"2020W32","Denmark","Total","Number","957"
"2020W32","Denmark","Males","Number","472"
"2020W32","Denmark","Females","Number","485"
"2020W32","Germany (until 1990 former territory of the FRG)","Total","Number","17 463"
"2020W32","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W32","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W32","Estonia","Total","Number","296"
"2020W32","Estonia","Males","Number","133"
"2020W32","Estonia","Females","Number","163"
"2020W32","Greece","Total","Number","2 528"
"2020W32","Greece","Males","Number","1 226"
"2020W32","Greece","Females","Number","1 302"
"2020W32","Spain","Total","Number","8 535"
"2020W32","Spain","Males","Number","4 085"
"2020W32","Spain","Females","Number","4 450"
"2020W32","France","Total","Number","11 005"
"2020W32","France","Males","Number","5 670"
"2020W32","France","Females","Number","5 335"
"2020W32","Croatia","Total","Number","955"
"2020W32","Croatia","Males","Number","451"
"2020W32","Croatia","Females","Number","504"
"2020W32","Italy","Total","Number","12 021"
"2020W32","Italy","Males","Number","5 805"
"2020W32","Italy","Females","Number","6 216"
"2020W32","Cyprus","Total","Number","87"
"2020W32","Cyprus","Males","Number","50"
"2020W32","Cyprus","Females","Number","37"
"2020W32","Latvia","Total","Number","463"
"2020W32","Latvia","Males","Number","223"
"2020W32","Latvia","Females","Number","240"
"2020W32","Lithuania","Total","Number","726"
"2020W32","Lithuania","Males","Number","361"
"2020W32","Lithuania","Females","Number","365"
"2020W32","Luxembourg","Total","Number","94"
"2020W32","Luxembourg","Males","Number","51"
"2020W32","Luxembourg","Females","Number","43"
"2020W32","Hungary","Total","Number","2 312"
"2020W32","Hungary","Males","Number","1 162"
"2020W32","Hungary","Females","Number","1 150"
"2020W32","Malta","Total","Number","63"
"2020W32","Malta","Males","Number","27"
"2020W32","Malta","Females","Number","36"
"2020W32","Netherlands","Total","Number","2 640"
"2020W32","Netherlands","Males","Number","1 320"
"2020W32","Netherlands","Females","Number","1 320"
"2020W32","Austria","Total","Number","1 433"
"2020W32","Austria","Males","Number","700"
"2020W32","Austria","Females","Number","733"
"2020W32","Poland","Total","Number","7 951"
"2020W32","Poland","Males","Number","4 174"
"2020W32","Poland","Females","Number","3 777"
"2020W32","Portugal","Total","Number","2 070"
"2020W32","Portugal","Males","Number","1 010"
"2020W32","Portugal","Females","Number","1 060"
"2020W32","Romania","Total","Number","5 306"
"2020W32","Romania","Males","Number","2 869"
"2020W32","Romania","Females","Number","2 437"
"2020W32","Slovenia","Total","Number","366"
"2020W32","Slovenia","Males","Number","179"
"2020W32","Slovenia","Females","Number","187"
"2020W32","Slovakia","Total","Number","1 058"
"2020W32","Slovakia","Males","Number","549"
"2020W32","Slovakia","Females","Number","509"
"2020W32","Finland","Total","Number","954"
"2020W32","Finland","Males","Number","486"
"2020W32","Finland","Females","Number","468"
"2020W32","Sweden","Total","Number","1 571"
"2020W32","Sweden","Males","Number","795"
"2020W32","Sweden","Females","Number","776"
"2020W32","United Kingdom","Total","Number","10 222"
"2020W32","United Kingdom","Males","Number","5 146"
"2020W32","United Kingdom","Females","Number","5 076"
"2020W32","Iceland","Total","Number","37"
"2020W32","Iceland","Males","Number","14"
"2020W32","Iceland","Females","Number","23"
"2020W32","Liechtenstein","Total","Number","7"
"2020W32","Liechtenstein","Males","Number","3"
"2020W32","Liechtenstein","Females","Number","4"
"2020W32","Norway","Total","Number","737"
"2020W32","Norway","Males","Number","375"
"2020W32","Norway","Females","Number","362"
"2020W32","Switzerland","Total","Number","1 162"
"2020W32","Switzerland","Males","Number","578"
"2020W32","Switzerland","Females","Number","584"
"2020W32","Montenegro","Total","Number","129"
"2020W32","Montenegro","Males","Number","66"
"2020W32","Montenegro","Females","Number","63"
"2020W32","Albania","Total","Number","561"
"2020W32","Albania","Males","Number","293"
"2020W32","Albania","Females","Number","268"
"2020W32","Serbia","Total","Number","1 953"
"2020W32","Serbia","Males","Number","1 024"
"2020W32","Serbia","Females","Number","929"
"2020W32","Andorra","Total","Number",":"
"2020W32","Andorra","Males","Number",":"
"2020W32","Andorra","Females","Number",":"
"2020W32","Armenia","Total","Number","507"
"2020W32","Armenia","Males","Number","266"
"2020W32","Armenia","Females","Number","241"
"2020W32","Georgia","Total","Number",":"
"2020W32","Georgia","Males","Number",":"
"2020W32","Georgia","Females","Number",":"
"2020W33","Belgium","Total","Number","2 870"
"2020W33","Belgium","Males","Number","1 319"
"2020W33","Belgium","Females","Number","1 551"
"2020W33","Bulgaria","Total","Number","1 971"
"2020W33","Bulgaria","Males","Number","1 032"
"2020W33","Bulgaria","Females","Number","939"
"2020W33","Czechia","Total","Number","2 179"
"2020W33","Czechia","Males","Number","1 109"
"2020W33","Czechia","Females","Number","1 070"
"2020W33","Denmark","Total","Number","993"
"2020W33","Denmark","Males","Number","508"
"2020W33","Denmark","Females","Number","485"
"2020W33","Germany (until 1990 former territory of the FRG)","Total","Number","19 660"
"2020W33","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W33","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W33","Estonia","Total","Number","296"
"2020W33","Estonia","Males","Number","132"
"2020W33","Estonia","Females","Number","164"
"2020W33","Greece","Total","Number","2 366"
"2020W33","Greece","Males","Number","1 198"
"2020W33","Greece","Females","Number","1 168"
"2020W33","Spain","Total","Number","8 294"
"2020W33","Spain","Males","Number","4 168"
"2020W33","Spain","Females","Number","4 126"
"2020W33","France","Total","Number","12 072"
"2020W33","France","Males","Number","6 032"
"2020W33","France","Females","Number","6 040"
"2020W33","Croatia","Total","Number","926"
"2020W33","Croatia","Males","Number","459"
"2020W33","Croatia","Females","Number","467"
"2020W33","Italy","Total","Number","12 322"
"2020W33","Italy","Males","Number","5 766"
"2020W33","Italy","Females","Number","6 556"
"2020W33","Cyprus","Total","Number","99"
"2020W33","Cyprus","Males","Number","49"
"2020W33","Cyprus","Females","Number","50"
"2020W33","Latvia","Total","Number","511"
"2020W33","Latvia","Males","Number","238"
"2020W33","Latvia","Females","Number","273"
"2020W33","Lithuania","Total","Number","743"
"2020W33","Lithuania","Males","Number","358"
"2020W33","Lithuania","Females","Number","385"
"2020W33","Luxembourg","Total","Number","100"
"2020W33","Luxembourg","Males","Number","54"
"2020W33","Luxembourg","Females","Number","46"
"2020W33","Hungary","Total","Number","2 265"
"2020W33","Hungary","Males","Number","1 145"
"2020W33","Hungary","Females","Number","1 120"
"2020W33","Malta","Total","Number","58"
"2020W33","Malta","Males","Number","33"
"2020W33","Malta","Females","Number","25"
"2020W33","Netherlands","Total","Number","3 209"
"2020W33","Netherlands","Males","Number","1 541"
"2020W33","Netherlands","Females","Number","1 668"
"2020W33","Austria","Total","Number","1 607"
"2020W33","Austria","Males","Number","794"
"2020W33","Austria","Females","Number","813"
"2020W33","Poland","Total","Number","8 068"
"2020W33","Poland","Males","Number","4 145"
"2020W33","Poland","Females","Number","3 923"
"2020W33","Portugal","Total","Number","1 919"
"2020W33","Portugal","Males","Number","960"
"2020W33","Portugal","Females","Number","959"
"2020W33","Romania","Total","Number","5 262"
"2020W33","Romania","Males","Number","2 793"
"2020W33","Romania","Females","Number","2 469"
"2020W33","Slovenia","Total","Number","389"
"2020W33","Slovenia","Males","Number","196"
"2020W33","Slovenia","Females","Number","193"
